guix-avx2, 1326.1562993526459,Hopper-v5,3561.2100942134857
guix-avx2, 66.92315554618835,Acrobot-v1,-91.0
guix-avx2, 1318.5424637794495,Hopper-v5,3561.2100942134857
guix-avx2, 65.81770038604736,Acrobot-v1,-91.0
guix-avx2, 1317.9086470603943,Hopper-v5,3561.2100942134857
guix-avx2, 66.97329711914062,Acrobot-v1,-91.0
guix-avx2, 1319.7871594429016,Hopper-v5,3561.2100942134857
guix-avx2, 66.0355064868927,Acrobot-v1,-91.0
guix-avx2, 1322.4805164337158,Hopper-v5,3561.2100942134857
guix-avx2, 66.62596917152405,Acrobot-v1,-91.0
guix-avx2, 1323.4569578170776,Hopper-v5,3561.2100942134857
guix-avx2, 66.05382180213928,Acrobot-v1,-91.0
guix-avx2, 1318.6634621620178,Hopper-v5,3561.2100942134857
guix-avx2, 66.29492735862732,Acrobot-v1,-91.0
guix-avx2, 1313.3767621517181,Hopper-v5,3561.2100942134857
guix-avx2, 65.89780044555664,Acrobot-v1,-91.0
guix-avx2, 1324.4584078788757,Hopper-v5,3561.2100942134857
guix-avx2, 66.08307838439941,Acrobot-v1,-91.0
guix-avx2, 1321.685690164566,Hopper-v5,3561.2100942134857
guix-avx2, 66.26093173027039,Acrobot-v1,-91.0
guix-avx2, 1308.7538447380066,Hopper-v5,3561.2100942134857
guix-avx2, 65.89605283737183,Acrobot-v1,-91.0
guix-avx2, 1319.2982857227325,Hopper-v5,3561.2100942134857
guix-avx2, 65.83695316314697,Acrobot-v1,-91.0
guix-avx2, 1310.7112305164337,Hopper-v5,3561.2100942134857
guix-avx2, 66.03022813796997,Acrobot-v1,-91.0
guix-avx2, 1418.1374192237854,Hopper-v5,3561.2100942134857
guix-avx2, 66.21585035324097,Acrobot-v1,-91.0
guix-avx2, 1637.8623192310333,Hopper-v5,3561.2100942134857
guix-avx2, 65.6056182384491,Acrobot-v1,-91.0
guix-avx2, 1300.8944745063782,Hopper-v5,3561.2100942134857
guix-avx2, 67.93410921096802,Acrobot-v1,-91.0
guix-avx2, 1334.4362244606018,Hopper-v5,3561.2100942134857
guix-avx2, 66.51216435432434,Acrobot-v1,-91.0
guix-avx2, 1308.5725202560425,Hopper-v5,3561.2100942134857
guix-avx2, 65.38776135444641,Acrobot-v1,-91.0
guix-avx2, 1314.642497062683,Hopper-v5,3561.2100942134857
guix-avx2, 65.21405625343323,Acrobot-v1,-91.0
guix-avx2, 1307.0713291168213,Hopper-v5,3561.2100942134857
guix-avx2, 66.49249267578125,Acrobot-v1,-91.0
guix-avx2, 1375.8879339694977,Hopper-v5,3561.2100942134857
guix-avx2, 66.27526068687439,Acrobot-v1,-91.0
guix-avx2, 1440.557704925537,Hopper-v5,3561.2100942134857
